Lot,Process001_MachineNo,Process002_MachineNo,Process003_MachineNo,Process004_MachineNo,Process005_MachineNo,Process006_MachineNo,Process007_MachineNo,Process008_MachineNo,Process009_MachineNo,Process010_MachineNo,Process011_MachineNo,Process012_MachineNo,Process013_MachineNo,Process014_MachineNo,Process015_MachineNo,Process016_MachineNo,Process017_MachineNo,Process018_MachineNo,Process019_MachineNo,Process020_MachineNo,Process021_MachineNo,Process022_MachineNo,Process023_MachineNo,Process024_MachineNo,Process025_MachineNo,Process026_MachineNo,Process027_MachineNo,Process028_MachineNo,Process029_MachineNo,Process030_MachineNo,Process031_MachineNo,Process032_MachineNo,Process033_MachineNo,Process034_MachineNo,Process035_MachineNo,Process036_MachineNo,Process037_MachineNo,Final,CurrentTotalNum,BadNum,TotalNum
WB2018A00284-A00393,FN-004By20181015_20181021,PT-106By20181015_20181021,FN-010By20181015_20181021,PT-106By20181022_20181028,FN-010By20181022_20181028,PT-100By20181022_20181028,FN-010By20181022_20181028,PT-106By20181022_20181028,FN-010By20181022_20181028,CR-022By20181022_20181028,OV-058By20181022_20181028,SP-007By20181022_20181028,PL-024By20181022_20181028,DR-001By20181022_20181028,EX-006By20181029_20181104,DM-005By20181029_20181104,PL-007By20181029_20181104,ME-005By20181029_20181104,ME-007By20181029_20181104,PT-104By20181029_20181104,OV-182By20181029_20181104,GP-005By20181029_20181104,PT-100By20181105_20181111,OV-121By20181105_20181111,EX-006By20181105_20181111,DM-004By20181105_20181111,OV-123By20181105_20181111,PL-003By20181105_20181111,LS-020By20181105_20181111,,,,,,,,,29,25,0,25
WB2018A00284-A00393,FN-004By20181015_20181021,PT-106By20181015_20181021,FN-010By20181015_20181021,PT-106By20181022_20181028,FN-010By20181022_20181028,PT-100By20181022_20181028,FN-010By20181022_20181028,PT-106By20181022_20181028,FN-010By20181022_20181028,CR-022By20181022_20181028,OV-058By20181022_20181028,SP-007By20181022_20181028,PL-024By20181022_20181028,DR-001By20181022_20181028,EX-006By20181029_20181104,DM-005By20181029_20181104,PL-007By20181029_20181104,ME-005By20181029_20181104,ME-007By20181029_20181104,PT-104By20181029_20181104,OV-182By20181029_20181104,GP-005By20181029_20181104,PT-100By20181105_20181111,OV-121By20181105_20181111,EX-006By20181105_20181111,DM-004By20181105_20181111,OV-123By20181105_20181111,PL-003By20181105_20181111,LS-020By20181105_20181111,SW-015By20181105_20181111,,,,,,,,30,25,0,25
WB2018A00284-A00393,FN-004By20181015_20181021,PT-106By20181015_20181021,FN-010By20181015_20181021,PT-106By20181022_20181028,FN-010By20181022_20181028,PT-100By20181022_20181028,FN-010By20181022_20181028,PT-106By20181022_20181028,FN-010By20181022_20181028,CR-022By20181022_20181028,OV-058By20181022_20181028,SP-007By20181022_20181028,PL-024By20181022_20181028,DR-001By20181022_20181028,EX-006By20181029_20181104,DM-005By20181029_20181104,PL-007By20181029_20181104,ME-005By20181029_20181104,ME-007By20181029_20181104,PT-104By20181029_20181104,OV-182By20181029_20181104,GP-005By20181029_20181104,PT-100By20181105_20181111,OV-121By20181105_20181111,EX-006By20181105_20181111,DM-004By20181105_20181111,OV-123By20181105_20181111,PL-003By20181105_20181111,LS-020By20181105_20181111,SW-015By20181105_20181111,UC-005By20181105_20181111,,,,,,,31,25,0,25
WB2018A00284-A00393,FN-004By20181015_20181021,PT-106By20181015_20181021,FN-010By20181015_20181021,PT-106By20181022_20181028,FN-010By20181022_20181028,PT-100By20181022_20181028,FN-010By20181022_20181028,PT-106By20181022_20181028,FN-010By20181022_20181028,CR-022By20181022_20181028,OV-058By20181022_20181028,SP-007By20181022_20181028,PL-024By20181022_20181028,DR-001By20181022_20181028,EX-006By20181029_20181104,DM-005By20181029_20181104,PL-007By20181029_20181104,ME-005By20181029_20181104,ME-007By20181029_20181104,PT-104By20181029_20181104,OV-182By20181029_20181104,GP-005By20181029_20181104,PT-100By20181105_20181111,OV-121By20181105_20181111,EX-006By20181105_20181111,DM-004By20181105_20181111,OV-123By20181105_20181111,PL-003By20181105_20181111,LS-020By20181105_20181111,SW-015By20181105_20181111,UC-005By20181105_20181111,HO-026By20181105_20181111,,,,,,-1,25,3,25
WB2018A00458-C00032,DK-011By20181022_20181028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,96,0,96
WB2018A00458-C00032,DK-011By20181022_20181028,PL-018By20181022_20181028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,96,48,96
WB2018A00653-A00530,ME-004By20181029_20181104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,75264,0,75264
WB2018A00653-A00530,ME-004By20181029_20181104,SP-005By20181029_20181104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,75264,0,75264
WB2018A00653-A00530,ME-004By20181029_20181104,SP-005By20181029_20181104,PL-024By20181029_20181104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,75264,0,75264
WB2018A00653-A00530,ME-004By20181029_20181104,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-004By20181029_20181104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,75264,0,75264
WB2018A00653-A00530,ME-004By20181029_20181104,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-004By20181029_20181104,EX-018By20181029_20181104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,75264,0,75264
WB2018A00653-A00530,ME-004By20181029_20181104,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-004By20181029_20181104,EX-018By20181029_20181104,DM-005By20181029_20181104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,75264,0,75264
WB2018A00653-A00530,ME-004By20181029_20181104,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-004By20181029_20181104,EX-018By20181029_20181104,DM-005By20181029_20181104,PL-012By20181029_20181104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,75264,0,75264
WB2018A00653-A00530,ME-004By20181029_20181104,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-004By20181029_20181104,EX-018By20181029_20181104,DM-005By20181029_20181104,PL-012By20181029_20181104,GP-005By20181029_20181104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,75264,0,75264
WB2018A00653-A00530,ME-004By20181029_20181104,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-004By20181029_20181104,EX-018By20181029_20181104,DM-005By20181029_20181104,PL-012By20181029_20181104,GP-005By20181029_20181104,PL-001By20181105_20181111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,75264,0,75264
WB2018A00653-A00530,ME-004By20181029_20181104,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-004By20181029_20181104,EX-018By20181029_20181104,DM-005By20181029_20181104,PL-012By20181029_20181104,GP-005By20181029_20181104,PL-001By20181105_20181111,ME-005By20181105_20181111,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,75264,0,75264
WB2018A00653-A00530,ME-004By20181029_20181104,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-004By20181029_20181104,EX-018By20181029_20181104,DM-005By20181029_20181104,PL-012By20181029_20181104,GP-005By20181029_20181104,PL-001By20181105_20181111,ME-005By20181105_20181111,LU-043By20181105_20181111,,,,,,,,,,,,,,,,,,,,,,,,,,,11,75264,1568,75264
WB2018A00653-A00530,ME-004By20181029_20181104,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-004By20181029_20181104,EX-018By20181029_20181104,DM-005By20181029_20181104,PL-012By20181029_20181104,GP-005By20181029_20181104,PL-001By20181105_20181111,ME-005By20181105_20181111,LU-043By20181105_20181111,LS-033By20181105_20181111,,,,,,,,,,,,,,,,,,,,,,,,,,12,73696,0,75264
WB2018A00653-A00530,ME-004By20181029_20181104,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-004By20181029_20181104,EX-018By20181029_20181104,DM-005By20181029_20181104,PL-012By20181029_20181104,GP-005By20181029_20181104,PL-001By20181105_20181111,ME-005By20181105_20181111,LU-043By20181105_20181111,LS-033By20181105_20181111,IS-010By20181105_20181111,,,,,,,,,,,,,,,,,,,,,,,,,13,73696,784,75264
WB2018A00653-A00530,ME-004By20181029_20181104,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-004By20181029_20181104,EX-018By20181029_20181104,DM-005By20181029_20181104,PL-012By20181029_20181104,GP-005By20181029_20181104,PL-001By20181105_20181111,ME-005By20181105_20181111,LU-043By20181105_20181111,LS-033By20181105_20181111,IS-010By20181105_20181111,CR-049By20181105_20181111,,,,,,,,,,,,,,,,,,,,,,,,14,72912,0,75264
WB2018A00653-A00530,ME-004By20181029_20181104,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-004By20181029_20181104,EX-018By20181029_20181104,DM-005By20181029_20181104,PL-012By20181029_20181104,GP-005By20181029_20181104,PL-001By20181105_20181111,ME-005By20181105_20181111,LU-043By20181105_20181111,LS-033By20181105_20181111,IS-010By20181105_20181111,CR-049By20181105_20181111,FT-081By20181105_20181111,,,,,,,,,,,,,,,,,,,,,,,15,72912,33,75264
WB2018A00653-A00530,ME-004By20181029_20181104,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-004By20181029_20181104,EX-018By20181029_20181104,DM-005By20181029_20181104,PL-012By20181029_20181104,GP-005By20181029_20181104,PL-001By20181105_20181111,ME-005By20181105_20181111,LU-043By20181105_20181111,LS-033By20181105_20181111,IS-010By20181105_20181111,CR-049By20181105_20181111,FT-081By20181105_20181111,GA-558By20181105_20181111,,,,,,,,,,,,,,,,,,,,,,16,72879,804,75264
WB2018A00653-A00530,ME-004By20181029_20181104,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-004By20181029_20181104,EX-018By20181029_20181104,DM-005By20181029_20181104,PL-012By20181029_20181104,GP-005By20181029_20181104,PL-001By20181105_20181111,ME-005By20181105_20181111,LU-043By20181105_20181111,LS-033By20181105_20181111,IS-010By20181105_20181111,CR-049By20181105_20181111,FT-081By20181105_20181111,GA-558By20181105_20181111,MS-017By20181105_20181111,,,,,,,,,,,,,,,,,,,,,17,72075,0,75264
WB2018A00653-A00530,ME-004By20181029_20181104,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-004By20181029_20181104,EX-018By20181029_20181104,DM-005By20181029_20181104,PL-012By20181029_20181104,GP-005By20181029_20181104,PL-001By20181105_20181111,ME-005By20181105_20181111,LU-043By20181105_20181111,LS-033By20181105_20181111,IS-010By20181105_20181111,CR-049By20181105_20181111,FT-081By20181105_20181111,GA-558By20181105_20181111,MS-017By20181105_20181111,MS-019By20181105_20181111,,,,,,,,,,,,,,,,,,,,18,72075,1202,75264
WB2018A00653-A00530,ME-004By20181029_20181104,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-004By20181029_20181104,EX-018By20181029_20181104,DM-005By20181029_20181104,PL-012By20181029_20181104,GP-005By20181029_20181104,PL-001By20181105_20181111,ME-005By20181105_20181111,LU-043By20181105_20181111,LS-033By20181105_20181111,IS-010By20181105_20181111,CR-049By20181105_20181111,FT-081By20181105_20181111,GA-558By20181105_20181111,MS-017By20181105_20181111,MS-019By20181105_20181111,MK-022By20181105_20181111,,,,,,,,,,,,,,,,,,,-1,70873,0,75264
WB2018A00387-A00520,ME-004By20181022_20181028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,75264,0,75264
WB2018A00387-A00520,ME-004By20181022_20181028,SP-005By20181029_20181104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,75264,0,75264
WB2018A00387-A00520,ME-004By20181022_20181028,SP-005By20181029_20181104,PL-024By20181029_20181104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,75264,0,75264
WB2018A00387-A00520,ME-004By20181022_20181028,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-005By20181029_20181104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,75264,0,75264
WB2018A00387-A00520,ME-004By20181022_20181028,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-005By20181029_20181104,EX-018By20181029_20181104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,75264,0,75264
WB2018A00387-A00520,ME-004By20181022_20181028,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-005By20181029_20181104,EX-018By20181029_20181104,DM-005By20181029_20181104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,75264,0,75264
WB2018A00387-A00520,ME-004By20181022_20181028,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-005By20181029_20181104,EX-018By20181029_20181104,DM-005By20181029_20181104,PL-002By20181029_20181104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,75264,0,75264
WB2018A00387-A00520,ME-004By20181022_20181028,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-005By20181029_20181104,EX-018By20181029_20181104,DM-005By20181029_20181104,PL-002By20181029_20181104,GP-005By20181029_20181104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,75264,0,75264
WB2018A00387-A00520,ME-004By20181022_20181028,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-005By20181029_20181104,EX-018By20181029_20181104,DM-005By20181029_20181104,PL-002By20181029_20181104,GP-005By20181029_20181104,PL-001By20181029_20181104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,75264,0,75264
WB2018A00387-A00520,ME-004By20181022_20181028,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-005By20181029_20181104,EX-018By20181029_20181104,DM-005By20181029_20181104,PL-002By20181029_20181104,GP-005By20181029_20181104,PL-001By20181029_20181104,ME-005By20181029_20181104,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,75264,784,75264
WB2018A00387-A00520,ME-004By20181022_20181028,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-005By20181029_20181104,EX-018By20181029_20181104,DM-005By20181029_20181104,PL-002By20181029_20181104,GP-005By20181029_20181104,PL-001By20181029_20181104,ME-005By20181029_20181104,LU-043By20181029_20181104,,,,,,,,,,,,,,,,,,,,,,,,,,,11,74480,0,75264
WB2018A00387-A00520,ME-004By20181022_20181028,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-005By20181029_20181104,EX-018By20181029_20181104,DM-005By20181029_20181104,PL-002By20181029_20181104,GP-005By20181029_20181104,PL-001By20181029_20181104,ME-005By20181029_20181104,LU-043By20181029_20181104,LS-054By20181029_20181104,,,,,,,,,,,,,,,,,,,,,,,,,,12,74480,784,75264
WB2018A00387-A00520,ME-004By20181022_20181028,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-005By20181029_20181104,EX-018By20181029_20181104,DM-005By20181029_20181104,PL-002By20181029_20181104,GP-005By20181029_20181104,PL-001By20181029_20181104,ME-005By20181029_20181104,LU-043By20181029_20181104,LS-054By20181029_20181104,IS-009By20181029_20181104,,,,,,,,,,,,,,,,,,,,,,,,,13,73696,0,75264
WB2018A00387-A00520,ME-004By20181022_20181028,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-005By20181029_20181104,EX-018By20181029_20181104,DM-005By20181029_20181104,PL-002By20181029_20181104,GP-005By20181029_20181104,PL-001By20181029_20181104,ME-005By20181029_20181104,LU-043By20181029_20181104,LS-054By20181029_20181104,IS-009By20181029_20181104,CR-049By20181029_20181104,,,,,,,,,,,,,,,,,,,,,,,,14,73696,0,75264
WB2018A00387-A00520,ME-004By20181022_20181028,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-005By20181029_20181104,EX-018By20181029_20181104,DM-005By20181029_20181104,PL-002By20181029_20181104,GP-005By20181029_20181104,PL-001By20181029_20181104,ME-005By20181029_20181104,LU-043By20181029_20181104,LS-054By20181029_20181104,IS-009By20181029_20181104,CR-049By20181029_20181104,FT-076By20181029_20181104,,,,,,,,,,,,,,,,,,,,,,,15,73696,181,75264
WB2018A00387-A00520,ME-004By20181022_20181028,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-005By20181029_20181104,EX-018By20181029_20181104,DM-005By20181029_20181104,PL-002By20181029_20181104,GP-005By20181029_20181104,PL-001By20181029_20181104,ME-005By20181029_20181104,LU-043By20181029_20181104,LS-054By20181029_20181104,IS-009By20181029_20181104,CR-049By20181029_20181104,FT-076By20181029_20181104,GA-558By20181105_20181111,,,,,,,,,,,,,,,,,,,,,,16,73515,804,75264
WB2018A00387-A00520,ME-004By20181022_20181028,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-005By20181029_20181104,EX-018By20181029_20181104,DM-005By20181029_20181104,PL-002By20181029_20181104,GP-005By20181029_20181104,PL-001By20181029_20181104,ME-005By20181029_20181104,LU-043By20181029_20181104,LS-054By20181029_20181104,IS-009By20181029_20181104,CR-049By20181029_20181104,FT-076By20181029_20181104,GA-558By20181105_20181111,MS-039By20181105_20181111,,,,,,,,,,,,,,,,,,,,,17,72711,0,75264
WB2018A00387-A00520,ME-004By20181022_20181028,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-005By20181029_20181104,EX-018By20181029_20181104,DM-005By20181029_20181104,PL-002By20181029_20181104,GP-005By20181029_20181104,PL-001By20181029_20181104,ME-005By20181029_20181104,LU-043By20181029_20181104,LS-054By20181029_20181104,IS-009By20181029_20181104,CR-049By20181029_20181104,FT-076By20181029_20181104,GA-558By20181105_20181111,MS-039By20181105_20181111,MS-040By20181105_20181111,,,,,,,,,,,,,,,,,,,,18,72711,1717,75264
WB2018A00387-A00520,ME-004By20181022_20181028,SP-005By20181029_20181104,PL-024By20181029_20181104,DR-005By20181029_20181104,EX-018By20181029_20181104,DM-005By20181029_20181104,PL-002By20181029_20181104,GP-005By20181029_20181104,PL-001By20181029_20181104,ME-005By20181029_20181104,LU-043By20181029_20181104,LS-054By20181029_20181104,IS-009By20181029_20181104,CR-049By20181029_20181104,FT-076By20181029_20181104,GA-558By20181105_20181111,MS-039By20181105_20181111,MS-040By20181105_20181111,MK-022By20181105_20181111,,,,,,,,,,,,,,,,,,,-1,70994,1554,75264
WB2018A00658-A00970,PT-118By20181029_20181104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,120,0,120
WB2018A00658-A00970,PT-118By20181029_20181104,OV-141By20181029_20181104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,120,0,120
WB2018A00658-A00970,PT-118By20181029_20181104,OV-141By20181029_20181104,PT-118By20181105_20181111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,120,0,120
WB2018A00658-A00970,PT-118By20181029_20181104,OV-141By20181029_20181104,PT-118By20181105_20181111,OV-141By20181105_20181111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,120,0,120
WB2018A00658-A00970,PT-118By20181029_20181104,OV-141By20181029_20181104,PT-118By20181105_20181111,OV-141By20181105_20181111,MS-021By20181105_20181111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,120,0,120
WB2018A00658-A00970,PT-118By20181029_20181104,OV-141By20181029_20181104,PT-118By20181105_20181111,OV-141By20181105_20181111,MS-021By20181105_20181111,LS-052By20181105_20181111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,120,0,120
WB2018A00658-A00970,PT-118By20181029_20181104,OV-141By20181029_20181104,PT-118By20181105_20181111,OV-141By20181105_20181111,MS-021By20181105_20181111,LS-052By20181105_20181111,IS-005By20181105_20181111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,120,0,120
WB2018A00658-A00970,PT-118By20181029_20181104,OV-141By20181029_20181104,PT-118By20181105_20181111,OV-141By20181105_20181111,MS-021By20181105_20181111,LS-052By20181105_20181111,IS-005By20181105_20181111,GA-597By20181105_20181111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,120,0,120
WB2018A00658-A00970,PT-118By20181029_20181104,OV-141By20181029_20181104,PT-118By20181105_20181111,OV-141By20181105_20181111,MS-021By20181105_20181111,LS-052By20181105_20181111,IS-005By20181105_20181111,GA-597By20181105_20181111,SM-002By20181105_20181111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,120,0,120
WB2018A00658-A00970,PT-118By20181029_20181104,OV-141By20181029_20181104,PT-118By20181105_20181111,OV-141By20181105_20181111,MS-021By20181105_20181111,LS-052By20181105_20181111,IS-005By20181105_20181111,GA-597By20181105_20181111,SM-002By20181105_20181111,MS-020By20181105_20181111,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,120,1,120
WB2018A00658-A00970,PT-118By20181029_20181104,OV-141By20181029_20181104,PT-118By20181105_20181111,OV-141By20181105_20181111,MS-021By20181105_20181111,LS-052By20181105_20181111,IS-005By20181105_20181111,GA-597By20181105_20181111,SM-002By20181105_20181111,MS-020By20181105_20181111,MK-018By20181105_20181111,,,,,,,,,,,,,,,,,,,,,,,,,,,11,119,0,120
WB2018A00658-A00970,PT-118By20181029_20181104,OV-141By20181029_20181104,PT-118By20181105_20181111,OV-141By20181105_20181111,MS-021By20181105_20181111,LS-052By20181105_20181111,IS-005By20181105_20181111,GA-597By20181105_20181111,SM-002By20181105_20181111,MS-020By20181105_20181111,MK-018By20181105_20181111,CR-025By20181105_20181111,,,,,,,,,,,,,,,,,,,,,,,,,,12,119,0,120
WB2018A00658-A00970,PT-118By20181029_20181104,OV-141By20181029_20181104,PT-118By20181105_20181111,OV-141By20181105_20181111,MS-021By20181105_20181111,LS-052By20181105_20181111,IS-005By20181105_20181111,GA-597By20181105_20181111,SM-002By20181105_20181111,MS-020By20181105_20181111,MK-018By20181105_20181111,CR-025By20181105_20181111,PK-011By20181105_20181111,,,,,,,,,,,,,,,,,,,,,,,,,-1,119,0,120
WB2018900052-C00001,ME-004By20180903_20180909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30680,0,30680
WB2018900052-C00001,ME-004By20180903_20180909,SP-005By20180903_20180909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,30680,0,30680
WB2018900052-C00001,ME-004By20180903_20180909,SP-005By20180903_20180909,PL-024By20180903_20180909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,30680,0,30680
WB2018900052-C00001,ME-004By20180903_20180909,SP-005By20180903_20180909,PL-024By20180903_20180909,DR-004By20180903_20180909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,30680,0,30680
WB2018900052-C00001,ME-004By20180903_20180909,SP-005By20180903_20180909,PL-024By20180903_20180909,DR-004By20180903_20180909,EX-002By20180903_20180909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,30680,0,30680
WB2018900052-C00001,ME-004By20180903_20180909,SP-005By20180903_20180909,PL-024By20180903_20180909,DR-004By20180903_20180909,EX-002By20180903_20180909,DM-005By20180903_20180909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,30680,0,30680
WB2018900052-C00001,ME-004By20180903_20180909,SP-005By20180903_20180909,PL-024By20180903_20180909,DR-004By20180903_20180909,EX-002By20180903_20180909,DM-005By20180903_20180909,PL-006By20180903_20180909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,30680,0,30680
WB2018900052-C00001,ME-004By20180903_20180909,SP-005By20180903_20180909,PL-024By20180903_20180909,DR-004By20180903_20180909,EX-002By20180903_20180909,DM-005By20180903_20180909,PL-006By20180903_20180909,DK-001By20180903_20180909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,30680,0,30680
WB2018900052-C00001,ME-004By20180903_20180909,SP-005By20180903_20180909,PL-024By20180903_20180909,DR-004By20180903_20180909,EX-002By20180903_20180909,DM-005By20180903_20180909,PL-006By20180903_20180909,DK-001By20180903_20180909,SB-001By20180910_20180916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,30680,0,30680
WB2018900052-C00001,ME-004By20180903_20180909,SP-005By20180903_20180909,PL-024By20180903_20180909,DR-004By20180903_20180909,EX-002By20180903_20180909,DM-005By20180903_20180909,PL-006By20180903_20180909,DK-001By20180903_20180909,SB-001By20180910_20180916,PL-001By20180917_20180923,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,30680,3120,30680
WB2018900052-C00001,ME-004By20180903_20180909,SP-005By20180903_20180909,PL-024By20180903_20180909,DR-004By20180903_20180909,EX-002By20180903_20180909,DM-005By20180903_20180909,PL-006By20180903_20180909,DK-001By20180903_20180909,SB-001By20180910_20180916,PL-001By20180917_20180923,LS-033By20180917_20180923,,,,,,,,,,,,,,,,,,,,,,,,,,,11,27560,0,30680
WB2018900052-C00001,ME-004By20180903_20180909,SP-005By20180903_20180909,PL-024By20180903_20180909,DR-004By20180903_20180909,EX-002By20180903_20180909,DM-005By20180903_20180909,PL-006By20180903_20180909,DK-001By20180903_20180909,SB-001By20180910_20180916,PL-001By20180917_20180923,LS-033By20180917_20180923,IS-010By20180917_20180923,,,,,,,,,,,,,,,,,,,,,,,,,,12,27560,0,30680
WB2018900052-C00001,ME-004By20180903_20180909,SP-005By20180903_20180909,PL-024By20180903_20180909,DR-004By20180903_20180909,EX-002By20180903_20180909,DM-005By20180903_20180909,PL-006By20180903_20180909,DK-001By20180903_20180909,SB-001By20180910_20180916,PL-001By20180917_20180923,LS-033By20180917_20180923,IS-010By20180917_20180923,CR-049By20180917_20180923,,,,,,,,,,,,,,,,,,,,,,,,,13,27560,0,30680
WB2018900052-C00001,ME-004By20180903_20180909,SP-005By20180903_20180909,PL-024By20180903_20180909,DR-004By20180903_20180909,EX-002By20180903_20180909,DM-005By20180903_20180909,PL-006By20180903_20180909,DK-001By20180903_20180909,SB-001By20180910_20180916,PL-001By20180917_20180923,LS-033By20180917_20180923,IS-010By20180917_20180923,CR-049By20180917_20180923,AT-001By20180917_20180923,,,,,,,,,,,,,,,,,,,,,,,,14,27560,520,30680
WB2018900052-C00001,ME-004By20180903_20180909,SP-005By20180903_20180909,PL-024By20180903_20180909,DR-004By20180903_20180909,EX-002By20180903_20180909,DM-005By20180903_20180909,PL-006By20180903_20180909,DK-001By20180903_20180909,SB-001By20180910_20180916,PL-001By20180917_20180923,LS-033By20180917_20180923,IS-010By20180917_20180923,CR-049By20180917_20180923,AT-001By20180917_20180923,FT-044By20180917_20180923,,,,,,,,,,,,,,,,,,,,,,,15,27040,1,30680
WB2018900052-C00001,ME-004By20180903_20180909,SP-005By20180903_20180909,PL-024By20180903_20180909,DR-004By20180903_20180909,EX-002By20180903_20180909,DM-005By20180903_20180909,PL-006By20180903_20180909,DK-001By20180903_20180909,SB-001By20180910_20180916,PL-001By20180917_20180923,LS-033By20180917_20180923,IS-010By20180917_20180923,CR-049By20180917_20180923,AT-001By20180917_20180923,FT-044By20180917_20180923,GA-580By20180917_20180923,,,,,,,,,,,,,,,,,,,,,,16,27039,520,30680
WB2018900052-C00001,ME-004By20180903_20180909,SP-005By20180903_20180909,PL-024By20180903_20180909,DR-004By20180903_20180909,EX-002By20180903_20180909,DM-005By20180903_20180909,PL-006By20180903_20180909,DK-001By20180903_20180909,SB-001By20180910_20180916,PL-001By20180917_20180923,LS-033By20180917_20180923,IS-010By20180917_20180923,CR-049By20180917_20180923,AT-001By20180917_20180923,FT-044By20180917_20180923,GA-580By20180917_20180923,WB-075By20180924_20180930,,,,,,,,,,,,,,,,,,,,,17,26519,8659,30680
WB2018900052-C00001,ME-004By20180903_20180909,SP-005By20180903_20180909,PL-024By20180903_20180909,DR-004By20180903_20180909,EX-002By20180903_20180909,DM-005By20180903_20180909,PL-006By20180903_20180909,DK-001By20180903_20180909,SB-001By20180910_20180916,PL-001By20180917_20180923,LS-033By20180917_20180923,IS-010By20180917_20180923,CR-049By20180917_20180923,AT-001By20180917_20180923,FT-044By20180917_20180923,GA-580By20180917_20180923,WB-075By20180924_20180930,MS-041By20180924_20180930,,,,,,,,,,,,,,,,,,,,18,17860,4810,30680
