Lot,Process001_MachineNo,Process002_MachineNo,Process003_MachineNo,Process004_MachineNo,Process005_MachineNo,Process006_MachineNo,Process007_MachineNo,Process008_MachineNo,Process009_MachineNo,Process010_MachineNo,Process011_MachineNo,Process012_MachineNo,Process013_MachineNo,Process014_MachineNo,Process015_MachineNo,Process016_MachineNo,Process017_MachineNo,Process018_MachineNo,Process019_MachineNo,Process020_MachineNo,Process021_MachineNo,Process022_MachineNo,Process023_MachineNo,Process024_MachineNo,Process025_MachineNo,Process026_MachineNo,Process027_MachineNo,Process028_MachineNo,Process029_MachineNo,Process030_MachineNo,Process031_MachineNo,Process032_MachineNo,Process033_MachineNo,Process034_MachineNo,Process035_MachineNo,Process036_MachineNo,Process037_MachineNo,Final,CurrentTotalNum,BadNum,TotalNum
WB2018A00658-A00958,PT-118,OV-141,PT-118,OV-141,MS-021,LS-025,LS-052,IS-005,GA-596,SM-002,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,120,0,120
WB2018A00658-A00958,PT-118,OV-141,PT-118,OV-141,MS-021,LS-025,LS-052,IS-005,GA-596,SM-002,MS-020,,,,,,,,,,,,,,,,,,,,,,,,,,,11,120,0,120
WB2018A00658-A00958,PT-118,OV-141,PT-118,OV-141,MS-021,LS-025,LS-052,IS-005,GA-596,SM-002,MS-020,MK-018,,,,,,,,,,,,,,,,,,,,,,,,,,12,120,0,120
WB2018A00658-A00958,PT-118,OV-141,PT-118,OV-141,MS-021,LS-025,LS-052,IS-005,GA-596,SM-002,MS-020,MK-018,CR-025,,,,,,,,,,,,,,,,,,,,,,,,,13,120,0,120
WB2018A00658-A00958,PT-118,OV-141,PT-118,OV-141,MS-021,LS-025,LS-052,IS-005,GA-596,SM-002,MS-020,MK-018,CR-025,PK-011,,,,,,,,,,,,,,,,,,,,,,,,-1,120,0,120
WB2018A00437-A00221,CR-022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,54912,0,54912
WB2018A00437-A00221,CR-022,OV-058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,54912,0,54912
WB2018A00437-A00221,CR-022,OV-058,SP-007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,54912,0,54912
WB2018A00437-A00221,CR-022,OV-058,SP-007,PL-024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,54912,0,54912
WB2018A00437-A00221,CR-022,OV-058,SP-007,PL-024,DR-006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,54912,0,54912
WB2018A00437-A00221,CR-022,OV-058,SP-007,PL-024,DR-006,EX-015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,54912,0,54912
WB2018A00437-A00221,CR-022,OV-058,SP-007,PL-024,DR-006,EX-015,DM-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,54912,0,54912
WB2018A00437-A00221,CR-022,OV-058,SP-007,PL-024,DR-006,EX-015,DM-005,PL-006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,54912,0,54912
WB2018A00437-A00221,CR-022,OV-058,SP-007,PL-024,DR-006,EX-015,DM-005,PL-006,ME-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,54912,0,54912
WB2018A00437-A00221,CR-022,OV-058,SP-007,PL-024,DR-006,EX-015,DM-005,PL-006,ME-005,PT-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,54912,0,54912
WB2018A00437-A00221,CR-022,OV-058,SP-007,PL-024,DR-006,EX-015,DM-005,PL-006,ME-005,PT-100,OV-121,,,,,,,,,,,,,,,,,,,,,,,,,,,11,54912,0,54912
WB2018A00437-A00221,CR-022,OV-058,SP-007,PL-024,DR-006,EX-015,DM-005,PL-006,ME-005,PT-100,OV-121,EX-006,,,,,,,,,,,,,,,,,,,,,,,,,,12,54912,0,54912
WB2018A00437-A00221,CR-022,OV-058,SP-007,PL-024,DR-006,EX-015,DM-005,PL-006,ME-005,PT-100,OV-121,EX-006,DM-004,,,,,,,,,,,,,,,,,,,,,,,,,13,54912,0,54912
WB2018A00437-A00221,CR-022,OV-058,SP-007,PL-024,DR-006,EX-015,DM-005,PL-006,ME-005,PT-100,OV-121,EX-006,DM-004,OV-133,,,,,,,,,,,,,,,,,,,,,,,,14,54912,0,54912
WB2018A00437-A00221,CR-022,OV-058,SP-007,PL-024,DR-006,EX-015,DM-005,PL-006,ME-005,PT-100,OV-121,EX-006,DM-004,OV-133,GP-005,,,,,,,,,,,,,,,,,,,,,,,15,54912,0,54912
WB2018A00437-A00221,CR-022,OV-058,SP-007,PL-024,DR-006,EX-015,DM-005,PL-006,ME-005,PT-100,OV-121,EX-006,DM-004,OV-133,GP-005,PT-086,,,,,,,,,,,,,,,,,,,,,,16,54912,0,54912
WB2018A00437-A00221,CR-022,OV-058,SP-007,PL-024,DR-006,EX-015,DM-005,PL-006,ME-005,PT-100,OV-121,EX-006,DM-004,OV-133,GP-005,PT-086,OV-121,,,,,,,,,,,,,,,,,,,,,17,54912,0,54912
WB2018A00437-A00221,CR-022,OV-058,SP-007,PL-024,DR-006,EX-015,DM-005,PL-006,ME-005,PT-100,OV-121,EX-006,DM-004,OV-133,GP-005,PT-086,OV-121,EX-012,,,,,,,,,,,,,,,,,,,,18,54912,0,54912
WB2018A00437-A00221,CR-022,OV-058,SP-007,PL-024,DR-006,EX-015,DM-005,PL-006,ME-005,PT-100,OV-121,EX-006,DM-004,OV-133,GP-005,PT-086,OV-121,EX-012,DM-004,,,,,,,,,,,,,,,,,,,19,54912,0,54912
WB2018A00437-A00221,CR-022,OV-058,SP-007,PL-024,DR-006,EX-015,DM-005,PL-006,ME-005,PT-100,OV-121,EX-006,DM-004,OV-133,GP-005,PT-086,OV-121,EX-012,DM-004,OV-122,,,,,,,,,,,,,,,,,,20,54912,0,54912
WB2018A00437-A00221,CR-022,OV-058,SP-007,PL-024,DR-006,EX-015,DM-005,PL-006,ME-005,PT-100,OV-121,EX-006,DM-004,OV-133,GP-005,PT-086,OV-121,EX-012,DM-004,OV-122,SB-001,,,,,,,,,,,,,,,,,21,54912,0,54912
WB2018A00437-A00221,CR-022,OV-058,SP-007,PL-024,DR-006,EX-015,DM-005,PL-006,ME-005,PT-100,OV-121,EX-006,DM-004,OV-133,GP-005,PT-086,OV-121,EX-012,DM-004,OV-122,SB-001,ES-001,,,,,,,,,,,,,,,,22,54912,572,54912
WB2018A00437-A00221,CR-022,OV-058,SP-007,PL-024,DR-006,EX-015,DM-005,PL-006,ME-005,PT-100,OV-121,EX-006,DM-004,OV-133,GP-005,PT-086,OV-121,EX-012,DM-004,OV-122,SB-001,ES-001,LS-055,,,,,,,,,,,,,,,23,54340,0,54912
WB2018A00437-A00221,CR-022,OV-058,SP-007,PL-024,DR-006,EX-015,DM-005,PL-006,ME-005,PT-100,OV-121,EX-006,DM-004,OV-133,GP-005,PT-086,OV-121,EX-012,DM-004,OV-122,SB-001,ES-001,LS-055,LU-043,,,,,,,,,,,,,,24,54340,1144,54912
WB2018A00437-A00221,CR-022,OV-058,SP-007,PL-024,DR-006,EX-015,DM-005,PL-006,ME-005,PT-100,OV-121,EX-006,DM-004,OV-133,GP-005,PT-086,OV-121,EX-012,DM-004,OV-122,SB-001,ES-001,LS-055,LU-043,TM-081,,,,,,,,,,,,,25,53196,0,54912
WB2018A00437-A00221,CR-022,OV-058,SP-007,PL-024,DR-006,EX-015,DM-005,PL-006,ME-005,PT-100,OV-121,EX-006,DM-004,OV-133,GP-005,PT-086,OV-121,EX-012,DM-004,OV-122,SB-001,ES-001,LS-055,LU-043,TM-081,FT-078,,,,,,,,,,,,26,53196,277,54912
WB2018A00437-A00221,CR-022,OV-058,SP-007,PL-024,DR-006,EX-015,DM-005,PL-006,ME-005,PT-100,OV-121,EX-006,DM-004,OV-133,GP-005,PT-086,OV-121,EX-012,DM-004,OV-122,SB-001,ES-001,LS-055,LU-043,TM-081,FT-078,GA-601,,,,,,,,,,,27,52919,1144,54912
WB2018A00437-A00221,CR-022,OV-058,SP-007,PL-024,DR-006,EX-015,DM-005,PL-006,ME-005,PT-100,OV-121,EX-006,DM-004,OV-133,GP-005,PT-086,OV-121,EX-012,DM-004,OV-122,SB-001,ES-001,LS-055,LU-043,TM-081,FT-078,GA-601,MS-016,,,,,,,,,,28,51775,0,54912
WB2018A00437-A00221,CR-022,OV-058,SP-007,PL-024,DR-006,EX-015,DM-005,PL-006,ME-005,PT-100,OV-121,EX-006,DM-004,OV-133,GP-005,PT-086,OV-121,EX-012,DM-004,OV-122,SB-001,ES-001,LS-055,LU-043,TM-081,FT-078,GA-601,MS-016,MS-018,,,,,,,,,29,51775,589,54912
WB2018A00437-A00221,CR-022,OV-058,SP-007,PL-024,DR-006,EX-015,DM-005,PL-006,ME-005,PT-100,OV-121,EX-006,DM-004,OV-133,GP-005,PT-086,OV-121,EX-012,DM-004,OV-122,SB-001,ES-001,LS-055,LU-043,TM-081,FT-078,GA-601,MS-016,MS-018,LS-068,,,,,,,,-1,51186,14079,54912
WB2018A00461-A00929,CR-022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2304,0,2304
WB2018A00461-A00929,CR-022,OV-058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2304,0,2304
WB2018A00461-A00929,CR-022,OV-058,SP-007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2304,0,2304
WB2018A00461-A00929,CR-022,OV-058,SP-007,PL-024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2304,0,2304
WB2018A00461-A00929,CR-022,OV-058,SP-007,PL-024,DR-001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2304,0,2304
WB2018A00461-A00929,CR-022,OV-058,SP-007,PL-024,DR-001,EX-007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2304,0,2304
WB2018A00461-A00929,CR-022,OV-058,SP-007,PL-024,DR-001,EX-007,DM-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2304,0,2304
WB2018A00461-A00929,CR-022,OV-058,SP-007,PL-024,DR-001,EX-007,DM-005,PL-017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2304,0,2304
WB2018A00461-A00929,CR-022,OV-058,SP-007,PL-024,DR-001,EX-007,DM-005,PL-017,GP-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2304,0,2304
WB2018A00461-A00929,CR-022,OV-058,SP-007,PL-024,DR-001,EX-007,DM-005,PL-017,GP-005,DR-001,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2304,0,2304
WB2018A00461-A00929,CR-022,OV-058,SP-007,PL-024,DR-001,EX-007,DM-005,PL-017,GP-005,DR-001,EX-007,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2304,0,2304
WB2018A00461-A00929,CR-022,OV-058,SP-007,PL-024,DR-001,EX-007,DM-005,PL-017,GP-005,DR-001,EX-007,DM-005,,,,,,,,,,,,,,,,,,,,,,,,,,12,2304,0,2304
WB2018A00461-A00929,CR-022,OV-058,SP-007,PL-024,DR-001,EX-007,DM-005,PL-017,GP-005,DR-001,EX-007,DM-005,ME-007,,,,,,,,,,,,,,,,,,,,,,,,,13,2304,0,2304
WB2018A00461-A00929,CR-022,OV-058,SP-007,PL-024,DR-001,EX-007,DM-005,PL-017,GP-005,DR-001,EX-007,DM-005,ME-007,PL-017,,,,,,,,,,,,,,,,,,,,,,,,14,2304,0,2304
WB2018A00461-A00929,CR-022,OV-058,SP-007,PL-024,DR-001,EX-007,DM-005,PL-017,GP-005,DR-001,EX-007,DM-005,ME-007,PL-017,GP-007,,,,,,,,,,,,,,,,,,,,,,,15,2304,0,2304
WB2018A00461-A00929,CR-022,OV-058,SP-007,PL-024,DR-001,EX-007,DM-005,PL-017,GP-005,DR-001,EX-007,DM-005,ME-007,PL-017,GP-007,ME-005,,,,,,,,,,,,,,,,,,,,,,16,2304,0,2304
WB2018A00461-A00929,CR-022,OV-058,SP-007,PL-024,DR-001,EX-007,DM-005,PL-017,GP-005,DR-001,EX-007,DM-005,ME-007,PL-017,GP-007,ME-005,GP-005,,,,,,,,,,,,,,,,,,,,,17,2304,48,2304
WB2018A00461-A00929,CR-022,OV-058,SP-007,PL-024,DR-001,EX-007,DM-005,PL-017,GP-005,DR-001,EX-007,DM-005,ME-007,PL-017,GP-007,ME-005,GP-005,ME-007,,,,,,,,,,,,,,,,,,,,18,2256,0,2304
WB2018A00461-A00929,CR-022,OV-058,SP-007,PL-024,DR-001,EX-007,DM-005,PL-017,GP-005,DR-001,EX-007,DM-005,ME-007,PL-017,GP-007,ME-005,GP-005,ME-007,PT-100,,,,,,,,,,,,,,,,,,,19,2256,0,2304
WB2018A00461-A00929,CR-022,OV-058,SP-007,PL-024,DR-001,EX-007,DM-005,PL-017,GP-005,DR-001,EX-007,DM-005,ME-007,PL-017,GP-007,ME-005,GP-005,ME-007,PT-100,OV-121,,,,,,,,,,,,,,,,,,20,2256,0,2304
WB2018A00461-A00929,CR-022,OV-058,SP-007,PL-024,DR-001,EX-007,DM-005,PL-017,GP-005,DR-001,EX-007,DM-005,ME-007,PL-017,GP-007,ME-005,GP-005,ME-007,PT-100,OV-121,EX-007,,,,,,,,,,,,,,,,,21,2256,0,2304
WB2018A00461-A00929,CR-022,OV-058,SP-007,PL-024,DR-001,EX-007,DM-005,PL-017,GP-005,DR-001,EX-007,DM-005,ME-007,PL-017,GP-007,ME-005,GP-005,ME-007,PT-100,OV-121,EX-007,DM-004,,,,,,,,,,,,,,,,22,2256,0,2304
WB2018A00461-A00929,CR-022,OV-058,SP-007,PL-024,DR-001,EX-007,DM-005,PL-017,GP-005,DR-001,EX-007,DM-005,ME-007,PL-017,GP-007,ME-005,GP-005,ME-007,PT-100,OV-121,EX-007,DM-004,OV-123,,,,,,,,,,,,,,,23,2256,0,2304
WB2018A00461-A00929,CR-022,OV-058,SP-007,PL-024,DR-001,EX-007,DM-005,PL-017,GP-005,DR-001,EX-007,DM-005,ME-007,PL-017,GP-007,ME-005,GP-005,ME-007,PT-100,OV-121,EX-007,DM-004,OV-123,SB-001,,,,,,,,,,,,,,24,2256,0,2304
WB2018A00461-A00929,CR-022,OV-058,SP-007,PL-024,DR-001,EX-007,DM-005,PL-017,GP-005,DR-001,EX-007,DM-005,ME-007,PL-017,GP-007,ME-005,GP-005,ME-007,PT-100,OV-121,EX-007,DM-004,OV-123,SB-001,PL-003,,,,,,,,,,,,,25,2256,0,2304
WB2018A00461-A00929,CR-022,OV-058,SP-007,PL-024,DR-001,EX-007,DM-005,PL-017,GP-005,DR-001,EX-007,DM-005,ME-007,PL-017,GP-007,ME-005,GP-005,ME-007,PT-100,OV-121,EX-007,DM-004,OV-123,SB-001,PL-003,LS-070,,,,,,,,,,,,26,2256,6,2304
WB2018A00461-A00929,CR-022,OV-058,SP-007,PL-024,DR-001,EX-007,DM-005,PL-017,GP-005,DR-001,EX-007,DM-005,ME-007,PL-017,GP-007,ME-005,GP-005,ME-007,PT-100,OV-121,EX-007,DM-004,OV-123,SB-001,PL-003,LS-070,FT-079,,,,,,,,,,,27,2250,27,2304
WB2018A00461-A00929,CR-022,OV-058,SP-007,PL-024,DR-001,EX-007,DM-005,PL-017,GP-005,DR-001,EX-007,DM-005,ME-007,PL-017,GP-007,ME-005,GP-005,ME-007,PT-100,OV-121,EX-007,DM-004,OV-123,SB-001,PL-003,LS-070,FT-079,FW-001,,,,,,,,,,-1,2223,394,2304
WB2018A00471-B00009,ME-004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,31164,2597,31164
WB2018A00471-B00009,ME-004,SP-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,28567,0,31164
WB2018A00471-B00009,ME-004,SP-005,PL-024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,28567,0,31164
WB2018A00471-B00009,ME-004,SP-005,PL-024,DR-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,28567,0,31164
WB2018A00471-B00009,ME-004,SP-005,PL-024,DR-005,EX-002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,28567,0,31164
WB2018A00471-B00009,ME-004,SP-005,PL-024,DR-005,EX-002,DM-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,28567,0,31164
WB2018A00471-B00009,ME-004,SP-005,PL-024,DR-005,EX-002,DM-005,PL-012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,28567,0,31164
WB2018A00471-B00009,ME-004,SP-005,PL-024,DR-005,EX-002,DM-005,PL-012,GP-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,28567,0,31164
WB2018A00471-B00009,ME-004,SP-005,PL-024,DR-005,EX-002,DM-005,PL-012,GP-005,ME-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,28567,0,31164
WB2018A00471-B00009,ME-004,SP-005,PL-024,DR-005,EX-002,DM-005,PL-012,GP-005,ME-005,SB-001,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,28567,0,31164
WB2018A00471-B00009,ME-004,SP-005,PL-024,DR-005,EX-002,DM-005,PL-012,GP-005,ME-005,SB-001,PL-023,,,,,,,,,,,,,,,,,,,,,,,,,,,11,28567,0,31164
WB2018A00471-B00009,ME-004,SP-005,PL-024,DR-005,EX-002,DM-005,PL-012,GP-005,ME-005,SB-001,PL-023,LS-063,,,,,,,,,,,,,,,,,,,,,,,,,,12,28567,0,31164
WB2018A00471-B00009,ME-004,SP-005,PL-024,DR-005,EX-002,DM-005,PL-012,GP-005,ME-005,SB-001,PL-023,LS-063,TM-081,,,,,,,,,,,,,,,,,,,,,,,,,13,28567,0,31164
WB2018A00471-B00009,ME-004,SP-005,PL-024,DR-005,EX-002,DM-005,PL-012,GP-005,ME-005,SB-001,PL-023,LS-063,TM-081,HM-006,,,,,,,,,,,,,,,,,,,,,,,,14,28567,0,31164
WB2018A00471-B00009,ME-004,SP-005,PL-024,DR-005,EX-002,DM-005,PL-012,GP-005,ME-005,SB-001,PL-023,LS-063,TM-081,HM-006,LK-006,,,,,,,,,,,,,,,,,,,,,,,15,28567,5194,31164
WB2018A00471-B00009,ME-004,SP-005,PL-024,DR-005,EX-002,DM-005,PL-012,GP-005,ME-005,SB-001,PL-023,LS-063,TM-081,HM-006,LK-006,CR-049,,,,,,,,,,,,,,,,,,,,,,16,23373,0,31164
WB2018A00471-B00009,ME-004,SP-005,PL-024,DR-005,EX-002,DM-005,PL-012,GP-005,ME-005,SB-001,PL-023,LS-063,TM-081,HM-006,LK-006,CR-049,TM-081,,,,,,,,,,,,,,,,,,,,,17,23373,0,31164
WB2018A00471-B00009,ME-004,SP-005,PL-024,DR-005,EX-002,DM-005,PL-012,GP-005,ME-005,SB-001,PL-023,LS-063,TM-081,HM-006,LK-006,CR-049,TM-081,FT-083,,,,,,,,,,,,,,,,,,,,18,23373,177,31164
WB2018A00471-B00009,ME-004,SP-005,PL-024,DR-005,EX-002,DM-005,PL-012,GP-005,ME-005,SB-001,PL-023,LS-063,TM-081,HM-006,LK-006,CR-049,TM-081,FT-083,GA-602,,,,,,,,,,,,,,,,,,,19,23196,0,31164
WB2018A00471-B00009,ME-004,SP-005,PL-024,DR-005,EX-002,DM-005,PL-012,GP-005,ME-005,SB-001,PL-023,LS-063,TM-081,HM-006,LK-006,CR-049,TM-081,FT-083,GA-602,MS-016,,,,,,,,,,,,,,,,,,20,23196,0,31164
WB2018A00471-B00009,ME-004,SP-005,PL-024,DR-005,EX-002,DM-005,PL-012,GP-005,ME-005,SB-001,PL-023,LS-063,TM-081,HM-006,LK-006,CR-049,TM-081,FT-083,GA-602,MS-016,MS-018,,,,,,,,,,,,,,,,,21,23196,2900,31164
WB2018A00471-B00009,ME-004,SP-005,PL-024,DR-005,EX-002,DM-005,PL-012,GP-005,ME-005,SB-001,PL-023,LS-063,TM-081,HM-006,LK-006,CR-049,TM-081,FT-083,GA-602,MS-016,MS-018,MS-016,,,,,,,,,,,,,,,,22,20296,170,31164
WB2018A00471-B00009,ME-004,SP-005,PL-024,DR-005,EX-002,DM-005,PL-012,GP-005,ME-005,SB-001,PL-023,LS-063,TM-081,HM-006,LK-006,CR-049,TM-081,FT-083,GA-602,MS-016,MS-018,MS-016,MS-018,,,,,,,,,,,,,,,23,20126,0,31164
WB2018A00471-B00009,ME-004,SP-005,PL-024,DR-005,EX-002,DM-005,PL-012,GP-005,ME-005,SB-001,PL-023,LS-063,TM-081,HM-006,LK-006,CR-049,TM-081,FT-083,GA-602,MS-016,MS-018,MS-016,MS-018,LS-068,,,,,,,,,,,,,,24,20126,0,31164
WB2018A00471-B00009,ME-004,SP-005,PL-024,DR-005,EX-002,DM-005,PL-012,GP-005,ME-005,SB-001,PL-023,LS-063,TM-081,HM-006,LK-006,CR-049,TM-081,FT-083,GA-602,MS-016,MS-018,MS-016,MS-018,LS-068,MS-041,,,,,,,,,,,,,-1,20126,7385,31164
WB2018A00658-A00954,PT-106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,120,0,120
WB2018A00658-A00954,PT-106,OV-141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,120,0,120
WB2018A00658-A00954,PT-106,OV-141,PT-118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,120,0,120
WB2018A00658-A00954,PT-106,OV-141,PT-118,OV-141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,120,0,120
WB2018A00658-A00954,PT-106,OV-141,PT-118,OV-141,MS-021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,120,0,120
WB2018A00658-A00954,PT-106,OV-141,PT-118,OV-141,MS-021,LS-033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,120,0,120
WB2018A00658-A00954,PT-106,OV-141,PT-118,OV-141,MS-021,LS-033,LS-052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,120,0,120
WB2018A00658-A00954,PT-106,OV-141,PT-118,OV-141,MS-021,LS-033,LS-052,IS-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,120,0,120
WB2018A00658-A00954,PT-106,OV-141,PT-118,OV-141,MS-021,LS-033,LS-052,IS-005,GA-597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,120,0,120
WB2018A00658-A00954,PT-106,OV-141,PT-118,OV-141,MS-021,LS-033,LS-052,IS-005,GA-597,SM-002,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,120,0,120
WB2018A00658-A00954,PT-106,OV-141,PT-118,OV-141,MS-021,LS-033,LS-052,IS-005,GA-597,SM-002,MS-020,,,,,,,,,,,,,,,,,,,,,,,,,,,11,120,0,120
WB2018A00658-A00954,PT-106,OV-141,PT-118,OV-141,MS-021,LS-033,LS-052,IS-005,GA-597,SM-002,MS-020,MK-011,,,,,,,,,,,,,,,,,,,,,,,,,,12,120,0,120
WB2018A00658-A00954,PT-106,OV-141,PT-118,OV-141,MS-021,LS-033,LS-052,IS-005,GA-597,SM-002,MS-020,MK-011,CR-025,,,,,,,,,,,,,,,,,,,,,,,,,13,120,1,120
WB2018A00658-A00954,PT-106,OV-141,PT-118,OV-141,MS-021,LS-033,LS-052,IS-005,GA-597,SM-002,MS-020,MK-011,CR-025,PK-011,,,,,,,,,,,,,,,,,,,,,,,,-1,119,0,120
WB2018A00652-C00053,CR-022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30720,0,30720
WB2018A00652-C00053,CR-022,OV-058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,30720,0,30720
WB2018A00652-C00053,CR-022,OV-058,SP-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,30720,0,30720
WB2018A00652-C00053,CR-022,OV-058,SP-005,PL-024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,30720,0,30720
WB2018A00652-C00053,CR-022,OV-058,SP-005,PL-024,DR-007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,30720,0,30720
WB2018A00652-C00053,CR-022,OV-058,SP-005,PL-024,DR-007,EX-017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,30720,0,30720
WB2018A00652-C00053,CR-022,OV-058,SP-005,PL-024,DR-007,EX-017,DM-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,30720,0,30720
WB2018A00652-C00053,CR-022,OV-058,SP-005,PL-024,DR-007,EX-017,DM-005,PL-012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,30720,0,30720
WB2018A00652-C00053,CR-022,OV-058,SP-005,PL-024,DR-007,EX-017,DM-005,PL-012,GP-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,30720,0,30720
WB2018A00652-C00053,CR-022,OV-058,SP-005,PL-024,DR-007,EX-017,DM-005,PL-012,GP-005,PL-022,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,30720,0,30720
WB2018A00652-C00053,CR-022,OV-058,SP-005,PL-024,DR-007,EX-017,DM-005,PL-012,GP-005,PL-022,ME-005,,,,,,,,,,,,,,,,,,,,,,,,,,,11,30720,0,30720
WB2018A00652-C00053,CR-022,OV-058,SP-005,PL-024,DR-007,EX-017,DM-005,PL-012,GP-005,PL-022,ME-005,SB-001,,,,,,,,,,,,,,,,,,,,,,,,,,12,30720,640,30720
WB2018A00652-C00053,CR-022,OV-058,SP-005,PL-024,DR-007,EX-017,DM-005,PL-012,GP-005,PL-022,ME-005,SB-001,LS-061,,,,,,,,,,,,,,,,,,,,,,,,,13,30080,0,30720
WB2018A00652-C00053,CR-022,OV-058,SP-005,PL-024,DR-007,EX-017,DM-005,PL-012,GP-005,PL-022,ME-005,SB-001,LS-061,CR-031,,,,,,,,,,,,,,,,,,,,,,,,14,30080,0,30720
WB2018A00652-C00053,CR-022,OV-058,SP-005,PL-024,DR-007,EX-017,DM-005,PL-012,GP-005,PL-022,ME-005,SB-001,LS-061,CR-031,FT-057,,,,,,,,,,,,,,,,,,,,,,,-1,30080,4203,30720
WB2018A00542-A00247,CR-022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,54912,0,54912
WB2018A00542-A00247,CR-022,OV-058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,54912,0,54912
WB2018A00542-A00247,CR-022,OV-058,SP-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,54912,0,54912
WB2018A00542-A00247,CR-022,OV-058,SP-005,PL-024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,54912,0,54912
WB2018A00542-A00247,CR-022,OV-058,SP-005,PL-024,DR-006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,54912,0,54912
WB2018A00542-A00247,CR-022,OV-058,SP-005,PL-024,DR-006,EX-017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,54912,0,54912
WB2018A00542-A00247,CR-022,OV-058,SP-005,PL-024,DR-006,EX-017,DM-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,54912,0,54912
WB2018A00542-A00247,CR-022,OV-058,SP-005,PL-024,DR-006,EX-017,DM-005,PL-002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,54912,0,54912
WB2018A00542-A00247,CR-022,OV-058,SP-005,PL-024,DR-006,EX-017,DM-005,PL-002,ME-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,54912,0,54912
